,geoid,county,state,median_rent,median_rent_moe,employee1_mean,employee1_sd,total_population,total_population_poverty,poverty_rate_pct,roi_2%_adopt,roi_1%_adopt
2407,46089,McPherson County,South Dakota,594.0,96.0,132000.0,660.0,2395.0,365.0,16.3,-82.36095596990192,-91.18047798495095
2408,46091,Marshall County,South Dakota,752.0,61.0,132000.0,660.0,4374.0,530.0,12.5,-67.97207747037503,-83.98603873518752
2409,46093,Meade County,South Dakota,1126.0,161.0,132000.0,660.0,30698.0,2299.0,7.8,58.696569966311394,10.872470293632544
2410,46095,Mellette County,South Dakota,708.0,163.0,132000.0,660.0,1892.0,644.0,35.0,-86.12377611265264,-93.06188805632632
2411,46097,Miner County,South Dakota,644.0,79.0,132000.0,660.0,2304.0,269.0,12.1,-83.06235220603551,-91.53117610301776
2412,46099,Minnehaha County,South Dakota,1006.5106382978723,141.0,132000.0,660.0,203971.0,18266.0,9.2,160.5661769016067,126.22009978099213
2413,46101,Moody County,South Dakota,746.5,158.0,132000.0,660.0,6349.0,725.0,11.6,-53.50108941769556,-76.75054470884778
2414,46102,Oglala Lakota County,South Dakota,631.0,136.66666666666666,132000.0,660.0,13519.0,5529.0,42.3,-0.5687807987447596,-50.284390399372384
2415,46103,Pennington County,South Dakota,1084.36,205.56,132000.0,660.0,114461.0,15784.0,14.3,153.67372309514408,114.16852966337332
2416,46105,Perkins County,South Dakota,738.0,181.0,132000.0,660.0,2804.0,427.0,15.5,-79.45762463522144,-89.72881231761072
2417,46107,Potter County,South Dakota,1008.0,419.0,132000.0,660.0,2438.0,235.0,9.8,-82.3138957066341,-91.15694785331705
2418,46109,Roberts County,South Dakota,702.25,128.75,132000.0,660.0,10163.0,1727.0,17.4,-25.44724865282868,-62.72362432641434
2419,46111,Sanborn County,South Dakota,725.0,103.0,132000.0,660.0,2415.0,316.0,13.6,-82.29904715367701,-91.1495235768385
2420,46115,Spink County,South Dakota,762.3333333333334,67.0,132000.0,660.0,6235.0,722.0,12.1,-54.36246523203045,-77.18123261601522
2421,46117,Stanley County,South Dakota,952.0,132.0,132000.0,660.0,2999.0,252.0,8.4,-78.19992488581433,-89.09996244290717
2422,46119,Sully County,South Dakota,842.0,206.0,132000.0,660.0,1471.0,111.0,7.6,-89.26421038547153,-94.63210519273576
2423,46121,Todd County,South Dakota,526.0,108.0,132000.0,660.0,9220.0,3598.0,39.5,-31.924738195734836,-65.96236909786741
2424,46123,Tripp County,South Dakota,810.5,170.0,132000.0,660.0,5565.0,1053.0,19.8,-59.338257232103174,-79.6691286160516
2425,46125,Turner County,South Dakota,744.0,109.0,132000.0,660.0,8856.0,724.0,8.3,-35.134343298704785,-67.5671716493524
2426,46127,Union County,South Dakota,1000.6666666666666,127.0,132000.0,660.0,17063.0,1020.0,6.0,23.813900613155635,-38.09304969342218
2427,46129,Walworth County,South Dakota,869.0,120.0,132000.0,660.0,5265.0,785.0,15.1,-61.61230739318524,-80.80615369659262
2428,46135,Yankton County,South Dakota,818.2,190.4,132000.0,660.0,23373.0,2420.0,11.2,21.79823449100049,-14.634354197001203
2429,46137,Ziebach County,South Dakota,734.0,76.0,132000.0,660.0,2395.0,929.0,38.9,-82.45142696642935,-91.22571348321468
2430,47001,Anderson County,Tennessee,1026.6315789473683,241.73684210526315,256830.0,4109.0,78913.0,10167.0,13.1,111.02798851648512,61.07718760648033
2431,47003,Bedford County,Tennessee,1084.5555555555557,261.3333333333333,256830.0,4109.0,51950.0,6431.0,12.6,62.73264146001688,5.915093495469935
2432,47005,Benton County,Tennessee,799.4,290.8,256830.0,4109.0,16002.0,2649.0,16.7,-15.251649076226018,-57.625824538113015
2433,47007,Bledsoe County,Tennessee,901.0,209.33333333333334,256830.0,4109.0,14798.0,2907.0,22.6,-21.83845310773755,-60.91922655386877
2434,47009,Blount County,Tennessee,1090.8214285714287,266.4642857142857,256830.0,4109.0,139958.0,13365.0,9.7,142.45649966554268,86.97633896386887
2435,47011,Bradley County,Tennessee,1042.8333333333333,170.16666666666666,256830.0,4109.0,110616.0,14210.0,13.1,119.90450977598566,73.36481798804701
2436,47013,Campbell County,Tennessee,777.3333333333334,152.66666666666666,256830.0,4109.0,39584.0,7956.0,20.4,62.42421755588153,4.881893936383026
2437,47015,Cannon County,Tennessee,1010.5,385.5,256830.0,4109.0,14788.0,1563.0,10.7,-22.116498718443875,-61.05824935922194
2438,47017,Carroll County,Tennessee,770.375,157.125,256830.0,4109.0,28458.0,4353.0,16.0,16.787801944035248,-24.583687138994005
2439,47019,Carter County,Tennessee,734.0588235294117,200.35294117647058,256830.0,4109.0,56410.0,10052.0,18.3,77.67892007116644,15.835842953572223
2440,47021,Cheatham County,Tennessee,1428.3333333333333,473.44444444444446,256830.0,4109.0,41830.0,3582.0,8.6,30.330135403549313,-15.311029002378904
2441,47023,Chester County,Tennessee,834.0,389.75,256830.0,4109.0,17609.0,2460.0,15.1,-6.826168817711617,-53.4130844088558
2442,47025,Claiborne County,Tennessee,746.0,284.3333333333333,256830.0,4109.0,32431.0,6259.0,20.2,33.15905988140737,-13.999319370107974
2443,47027,Clay County,Tennessee,628.5,128.5,256830.0,4109.0,7620.0,1546.0,20.5,-59.460178403589346,-79.73008920179467
2444,47029,Cocke County,Tennessee,824.5,207.125,256830.0,4109.0,36879.0,8235.0,22.5,51.17855239604826,-2.4072473228304783
2445,47031,Coffee County,Tennessee,934.125,239.6875,256830.0,4109.0,59728.0,9937.0,16.9,87.53897871355036,22.1474165338087
2446,47033,Crockett County,Tennessee,828.4,93.4,256830.0,4109.0,13888.0,2264.0,16.6,-26.504065614313927,-63.252032807156965
2447,47035,Cumberland County,Tennessee,961.0,255.75,256830.0,4109.0,63522.0,8833.0,14.0,70.01880265244534,29.835020149820647
2448,47037,Davidson County,Tennessee,1621.2349397590363,240.23493975903614,256830.0,4109.0,708144.0,95816.0,14.0,190.12956936386678,176.64893469723927
2449,47039,Decatur County,Tennessee,770.4,212.2,256830.0,4109.0,11564.0,1915.0,16.9,-38.70871711790339,-69.35435855895169
2450,47041,DeKalb County,Tennessee,910.0,160.4,256830.0,4109.0,21003.0,3245.0,15.6,-14.052754522668758,-44.54531452837246
2451,47043,Dickson County,Tennessee,996.0909090909091,229.54545454545453,256830.0,4109.0,55761.0,6135.0,11.1,74.91289943815059,13.890332202030278
2452,47045,Dyer County,Tennessee,788.6,114.7,256830.0,4109.0,36410.0,6131.0,17.1,49.365882141389584,-3.5567371221358615
2453,47047,Fayette County,Tennessee,993.0,294.27272727272725,256830.0,4109.0,43630.0,4486.0,10.4,36.866623271717735,-10.881280575196685
2454,47049,Fentress County,Tennessee,727.2,353.2,256830.0,4109.0,19332.0,4428.0,23.3,2.5805202075453177,-48.70973989622734
2455,47051,Franklin County,Tennessee,933.4,195.2,256830.0,4109.0,43942.0,5530.0,13.2,37.97434371757052,-10.134587474359664
2456,47053,Gibson County,Tennessee,852.125,178.8125,256830.0,4109.0,50837.0,7424.0,14.9,59.82802696706928,4.1394138398127
2457,47055,Giles County,Tennessee,845.875,195.125,256830.0,4109.0,30554.0,4708.0,15.9,25.195549754533108,-19.190779345434017
2458,47057,Grainger County,Tennessee,793.6666666666666,269.8333333333333,256830.0,4109.0,24277.0,3956.0,16.5,-0.418052483874386,-35.703408122817784
2459,47059,Greene County,Tennessee,771.1176470588235,162.76470588235293,256830.0,4109.0,71405.0,11835.0,17.1,91.60481472434664,46.51602223215091
2460,47061,Grundy County,Tennessee,732.5,115.0,256830.0,4109.0,13783.0,2887.0,21.3,-26.87417101423644,-63.437085507118226
2461,47063,Hamblen County,Tennessee,860.9166666666666,138.66666666666666,256830.0,4109.0,65168.0,9734.0,15.1,74.65831212499207,33.47237843936093
2462,47065,Hamilton County,Tennessee,1261.5185185185185,245.2469135802469,256830.0,4109.0,374682.0,43066.0,11.8,177.12070604266748,145.82365353210633
2463,47067,Hancock County,Tennessee,632.0,78.5,256830.0,4109.0,6845.0,1819.0,27.1,-63.586713184411536,-81.79335659220577
2464,47069,Hardeman County,Tennessee,800.8333333333334,113.0,256830.0,4109.0,25529.0,4824.0,22.2,4.702142930380396,-32.40037071362373
2465,47071,Hardin County,Tennessee,785.0,117.28571428571429,256830.0,4109.0,27077.0,6278.0,23.7,11.087027128668867,-28.271264266319346
2466,47073,Hawkins County,Tennessee,879.4615384615385,283.6923076923077,256830.0,4109.0,58043.0,8385.0,14.6,82.40481153278772,18.834333428788845
2467,47075,Haywood County,Tennessee,783.5,210.0,256830.0,4109.0,17550.0,3571.0,20.7,-7.014120078062221,-53.50706003903111
2468,47077,Henderson County,Tennessee,738.2857142857143,157.71428571428572,256830.0,4109.0,27929.0,4634.0,16.9,14.692376398372451,-25.922590610816638
2469,47079,Henry County,Tennessee,763.0833333333334,206.66666666666666,256830.0,4109.0,32379.0,4941.0,15.5,32.898942583462045,-14.176092877164374
2470,47081,Hickman County,Tennessee,986.0,365.0,256830.0,4109.0,25455.0,3489.0,14.5,4.003731686306822,-32.925195761107766
2471,47083,Houston County,Tennessee,791.6666666666666,132.33333333333334,256830.0,4109.0,8219.0,1101.0,13.7,-56.462356810205925,-78.23117840510297
2472,47085,Humphreys County,Tennessee,878.25,144.25,256830.0,4109.0,19106.0,2381.0,12.8,0.9766377675844345,-49.51168111620778
2473,47087,Jackson County,Tennessee,700.25,93.0,256830.0,4109.0,11989.0,2254.0,19.1,-36.33779008923099,-68.1688950446155
2474,47089,Jefferson County,Tennessee,880.6666666666666,170.58333333333334,256830.0,4109.0,56727.0,6138.0,11.1,78.26579967998659,16.137155413912765
2475,47091,Johnson County,Tennessee,843.2,187.4,256830.0,4109.0,18086.0,3686.0,22.3,-4.32552386175181,-52.1627619308759
2476,47093,Knox County,Tennessee,1337.9310344827586,251.48275862068965,256830.0,4109.0,494574.0,55899.0,11.6,184.3342634002784,156.1337340513319
2477,47095,Lake County,Tennessee,545.5,77.5,256830.0,4109.0,6507.0,1622.0,34.2,-65.30494361453492,-82.65247180726746
2478,47097,Lauderdale County,Tennessee,746.2222222222222,138.0,256830.0,4109.0,24793.0,4449.0,19.5,1.7975859587334317,-34.254191668373146
2479,47099,Lawrence County,Tennessee,765.4545454545455,110.0,256830.0,4109.0,45415.0,6112.0,13.6,42.976427700046145,-6.8020664426932225
2480,47101,Lewis County,Tennessee,693.0,345.5,256830.0,4109.0,12957.0,1841.0,14.4,-31.184413768074247,-65.59220688403713
2481,47103,Lincoln County,Tennessee,845.8888888888889,265.44444444444446,256830.0,4109.0,36004.0,4966.0,13.9,47.52697816137614,-4.776654064688853
2482,47105,Loudon County,Tennessee,1098.3333333333333,251.5,256830.0,4109.0,58181.0,5881.0,10.2,82.21184085185236,18.585477707006383
2483,47107,McMinn County,Tennessee,827.5,166.92857142857142,256830.0,4109.0,54719.0,8003.0,14.9,72.09938669602141,12.148249359521794
2484,47109,McNairy County,Tennessee,748.625,103.0,256830.0,4109.0,25988.0,4424.0,17.3,6.698873584710381,-31.089694367627253
2485,47111,Macon County,Tennessee,842.2,135.2,256830.0,4109.0,26229.0,3793.0,14.7,7.481879071787781,-30.62279633677219
2486,47113,Madison County,Tennessee,1092.8148148148148,195.14814814814815,256830.0,4109.0,99245.0,14152.0,14.9,121.39645636283004,55.421675216570335
2487,47115,Marion County,Tennessee,860.2857142857143,324.0,256830.0,4109.0,29094.0,4000.0,13.9,19.17798800074319,-23.081503713584116
2488,47117,Marshall County,Tennessee,993.5,174.16666666666666,256830.0,4109.0,35878.0,3905.0,11.0,46.56744262049526,-5.478910716324326
2489,47119,Maury County,Tennessee,1335.95,241.5,256830.0,4109.0,108159.0,11092.0,10.4,114.39533833833815,68.7388696606548
2490,47121,Meigs County,Tennessee,867.6666666666666,111.66666666666667,256830.0,4109.0,13272.0,2176.0,16.6,-29.836865778819426,-64.91843288940971
2491,47123,Monroe County,Tennessee,728.5833333333334,151.0,256830.0,4109.0,47740.0,7002.0,14.9,50.38332154252632,-1.956656791822191
2492,47125,Montgomery County,Tennessee,1345.4318181818182,165.6590909090909,256830.0,4109.0,235201.0,25722.0,11.2,163.82426372592832,133.08859925281695
2493,47127,Moore County,Tennessee,804.0,189.0,256830.0,4109.0,6742.0,664.0,10.0,-64.29797580855129,-82.14898790427566
2494,47129,Morgan County,Tennessee,843.0,228.6,256830.0,4109.0,21224.0,3253.0,16.9,-13.029165798738573,-43.86249520593538
2495,47131,Obion County,Tennessee,785.9,100.3,256830.0,4109.0,30394.0,5068.0,16.9,24.693162812768804,-19.486234902896417
2496,47133,Overton County,Tennessee,797.8333333333334,293.6666666666667,256830.0,4109.0,23044.0,3444.0,15.1,-5.483778351995406,-38.97568984693607
2497,47135,Perry County,Tennessee,754.3333333333334,203.0,256830.0,4109.0,8685.0,1438.0,16.9,-53.94832774368016,-76.97416387184008
2498,47137,Pickett County,Tennessee,786.0,59.0,256830.0,4109.0,5107.0,810.0,16.1,-72.94316581383747,-86.47158290691873
2499,47139,Polk County,Tennessee,686.5,220.0,256830.0,4109.0,17863.0,2717.0,15.4,-5.1119059423471915,-52.55595297117359
2500,47141,Putnam County,Tennessee,957.7222222222222,195.5,256830.0,4109.0,82382.0,15140.0,19.1,84.05569546723403,29.287056960811338
2501,47143,Rhea County,Tennessee,812.8333333333334,138.66666666666666,256830.0,4109.0,33730.0,4752.0,14.4,38.30288865653894,-10.71286761786272
2502,47145,Roane County,Tennessee,852.0714285714286,264.07142857142856,256830.0,4109.0,55082.0,7203.0,13.2,73.17416045739746,12.835405080862056
2503,47147,Robertson County,Tennessee,1244.6666666666667,251.06666666666666,256830.0,4109.0,75470.0,6825.0,9.1,101.23410429670055,53.36677358062407
2504,47149,Rutherford County,Tennessee,1586.8095238095239,274.5079365079365,256830.0,4109.0,360619.0,33552.0,9.4,166.3990246691756,136.09324702455598
2505,47151,Scott County,Tennessee,715.0,225.2,256830.0,4109.0,22035.0,4675.0,21.5,-9.468458443892835,-41.51940727634634
2506,47153,Sequatchie County,Tennessee,766.75,197.75,256830.0,4109.0,16909.0,2889.0,17.5,-10.370584688506995,-55.1852923442535
2507,47155,Sevier County,Tennessee,1088.2307692307693,204.84615384615384,256830.0,4109.0,98789.0,11335.0,11.6,120.39047699812961,54.718667758154695
2508,47157,Shelby County,Tennessee,1332.42194092827,211.29113924050634,256830.0,4109.0,916371.0,150180.0,16.6,197.10829554841908,184.5181209826401
2509,47159,Smith County,Tennessee,886.4,156.6,256830.0,4109.0,20489.0,2551.0,12.6,-16.115609713159245,-45.86871002371607
2510,47161,Stewart County,Tennessee,837.75,163.5,256830.0,4109.0,14035.0,1814.0,13.1,-25.744505900274017,-62.87225295013701
2511,47163,Sullivan County,Tennessee,895.675,180.525,256830.0,4109.0,160820.0,24274.0,15.3,128.0274797075642,79.77451053728996
2512,47165,Sumner County,Tennessee,1424.4358974358975,306.7692307692308,256830.0,4109.0,203858.0,15086.0,7.5,143.58665562777713,101.86904639937968
2513,47167,Tipton County,Tennessee,984.7692307692307,212.53846153846155,256830.0,4109.0,61656.0,8453.0,13.9,64.97191304647612,25.95983726630867
2514,47169,Trousdale County,Tennessee,855.5,200.5,256830.0,4109.0,12111.0,1609.0,16.7,-35.95395693598569,-67.97697846799284
2515,47171,Unicoi County,Tennessee,790.5,229.75,256830.0,4109.0,17674.0,2624.0,15.1,-6.374487922022884,-53.18724396101145
2516,47173,Union County,Tennessee,822.2,169.4,256830.0,4109.0,20452.0,3281.0,16.2,-16.156904490393835,-45.874658496759416
2517,47175,Van Buren County,Tennessee,648.5,339.5,256830.0,4109.0,6429.0,969.0,15.3,-65.81470781119836,-82.90735390559918
2518,47177,Warren County,Tennessee,837.8,127.7,256830.0,4109.0,42026.0,6223.0,15.0,32.15660932416986,-13.884618037934263
2519,47179,Washington County,Tennessee,1012.6774193548387,191.58064516129033,256830.0,4109.0,136172.0,18496.0,14.1,136.0575946042257,82.10856155689063
2520,47181,Wayne County,Tennessee,553.6666666666666,144.33333333333334,256830.0,4109.0,16308.0,2792.0,19.7,-13.065342259458825,-56.532671129729415
2521,47183,Weakley County,Tennessee,805.6363636363636,165.27272727272728,256830.0,4109.0,33063.0,5568.0,18.0,35.587998907669835,-12.461815134504992
2522,47185,White County,Tennessee,883.0,164.5,256830.0,4109.0,28064.0,4567.0,16.4,14.905333983888521,-25.84913886112126
2523,47187,Williamson County,Tennessee,2051.060606060606,336.06060606060606,256830.0,4109.0,260815.0,10671.0,4.1,154.69564763861013,124.04818383264514
2524,47189,Wilson County,Tennessee,1634.2307692307693,372.53846153846155,256830.0,4109.0,158555.0,11221.0,7.2,149.70589526913625,110.29426393207216
2525,48001,Anderson County,Texas,1040.9,152.1,256830.0,4109.0,58064.0,8553.0,19.3,82.00910923242336,18.485707600302554
2526,48003,Andrews County,Texas,1193.5,463.75,256830.0,4109.0,18334.0,2223.0,12.2,-3.9039773571060428,-51.95198867855302
2527,48005,Angelina County,Texas,1002.2857142857143,229.33333333333334,256830.0,4109.0,87101.0,13520.0,15.9,94.50193545334213,36.597338208393126
2528,48007,Aransas County,Texas,1082.3333333333333,473.3333333333333,256830.0,4109.0,24944.0,4263.0,17.4,1.7157187566900798,-34.43812177204211
2529,48009,Archer County,Texas,1149.0,349.6666666666667,256830.0,4109.0,8835.0,789.0,9.0,-53.63806908373746,-76.81903454186873
2530,48011,Armstrong County,Texas,1021.0,124.0,256830.0,4109.0,1850.0,184.0,10.2,-90.2593556256609,-95.12967781283045
2531,48013,Atascosa County,Texas,1086.75,266.3333333333333,256830.0,4109.0,50864.0,8191.0,16.2,59.32528573162566,3.6963291545689767
2532,48015,Austin County,Texas,1113.5,405.5,256830.0,4109.0,31097.0,4625.0,15.0,26.72566612104625,-18.332705960624327
2533,48017,Bailey County,Texas,882.5,183.5,256830.0,4109.0,6779.0,1084.0,16.3,-64.17650167341907,-82.08825083670953
2534,48019,Bandera County,Texas,1167.3333333333333,378.1666666666667,256830.0,4109.0,22115.0,2580.0,11.7,-9.9762881247265,-42.003330579704446
2535,48021,Bastrop County,Texas,1417.5263157894738,406.2631578947368,256830.0,4109.0,106188.0,12789.0,12.3,110.31833032142634,65.45334443696824
2536,48023,Baylor County,Texas,614.5,291.5,256830.0,4109.0,3466.0,473.0,13.9,-81.55336361055919,-90.7766818052796
2537,48025,Bee County,Texas,1086.6666666666667,291.0,256830.0,4109.0,30394.0,6613.0,28.7,23.928577496134963,-20.122642955695234
2538,48027,Bell County,Texas,1314.4939759036145,168.33734939759037,256830.0,4109.0,388386.0,53701.0,14.2,175.9759459628503,154.7261237112042
2539,48029,Bexar County,Texas,1391.584487534626,216.90581717451525,256830.0,4109.0,2059530.0,314925.0,15.6,204.1982848007713,196.62800251562174
2540,48031,Blanco County,Texas,1162.25,291.5,256830.0,4109.0,12418.0,1031.0,8.4,-34.85881398942553,-67.42940699471276
2541,48033,Borden County,Texas,,,256830.0,4109.0,585.0,67.0,11.5,,
2542,48035,Bosque County,Texas,903.4285714285714,232.14285714285714,256830.0,4109.0,18697.0,2277.0,12.4,-1.2506609810247271,-50.62533049051237
2543,48037,Bowie County,Texas,1003.48,213.92,256830.0,4109.0,92035.0,16274.0,18.8,105.51712300293414,44.33244811731899
2544,48039,Brazoria County,Texas,1582.2714285714285,318.9428571428571,256830.0,4109.0,388181.0,38062.0,10.1,175.56811027158216,154.14533252822915
2545,48041,Brazos County,Texas,1320.5,249.23333333333332,256830.0,4109.0,242014.0,49079.0,22.2,150.69472259436765,109.21049219252015
2546,48043,Brewster County,Texas,868.3333333333334,212.33333333333334,256830.0,4109.0,9343.0,1239.0,14.0,-50.60860371373819,-75.30430185686909
2547,48045,Briscoe County,Texas,631.0,46.0,256830.0,4109.0,1431.0,220.0,15.4,-92.38731929193025,-96.19365964596513
2548,48047,Brooks County,Texas,840.0,424.0,256830.0,4109.0,6906.0,1804.0,28.0,-63.464344759175574,-81.73217237958778
2549,48049,Brown County,Texas,931.5833333333334,273.0833333333333,256830.0,4109.0,38373.0,6377.0,17.4,56.95842685713993,1.2593760514041812
2550,48051,Burleson County,Texas,893.3333333333334,437.0,256830.0,4109.0,18657.0,2839.0,15.4,-1.4356468335204384,-50.71782341676022
2551,48053,Burnet County,Texas,1263.7142857142858,339.92857142857144,256830.0,4109.0,52502.0,4642.0,9.0,64.00157524763853,6.650944514118253
2552,48055,Caldwell County,Texas,1243.3636363636363,309.09090909090907,256830.0,4109.0,47848.0,6652.0,14.5,49.511301876461594,-2.762850105782657
2553,48057,Calhoun County,Texas,1044.6,340.8,256830.0,4109.0,19706.0,3071.0,15.9,3.6918675779184276,-48.154066211040785
2554,48059,Callahan County,Texas,795.0,169.0,256830.0,4109.0,14210.0,1932.0,13.7,-24.73350841958906,-62.36675420979453
2555,48061,Cameron County,Texas,952.302752293578,229.4678899082569,256830.0,4109.0,425208.0,95070.0,22.6,177.0989073220069,154.75570572656838
2556,48063,Camp County,Texas,909.0,173.0,256830.0,4109.0,12716.0,2290.0,18.1,-32.84955487394329,-66.42477743697165
2557,48065,Carson County,Texas,976.0,250.0,256830.0,4109.0,5784.0,495.0,8.6,-69.50988618043323,-84.75494309021661
2558,48067,Cass County,Texas,841.2857142857143,262.85714285714283,256830.0,4109.0,28539.0,4902.0,17.4,16.95004802839652,-24.51088876698939
2559,48069,Castro County,Texas,954.6666666666666,352.3333333333333,256830.0,4109.0,7298.0,1197.0,16.7,-61.507254530510345,-80.75362726525516
2560,48071,Chambers County,Texas,1679.5,502.1666666666667,256830.0,4109.0,51288.0,4236.0,8.3,59.17569287110891,3.312272126018089
2561,48073,Cherokee County,Texas,892.2857142857143,315.2142857142857,256830.0,4109.0,51645.0,8284.0,16.8,62.26588282555349,5.707634269685118
2562,48075,Childress County,Texas,910.0,237.0,256830.0,4109.0,6809.0,1101.0,20.0,-64.04409337939228,-82.02204668969614
2563,48077,Clay County,Texas,797.3333333333334,191.33333333333334,256830.0,4109.0,10486.0,1108.0,10.7,-44.461951988136065,-72.23097599406803
2564,48079,Cochran County,Texas,697.0,198.0,256830.0,4109.0,2526.0,657.0,26.3,-86.58565188722247,-93.29282594361123
2565,48081,Coke County,Texas,687.0,159.5,256830.0,4109.0,3333.0,501.0,15.4,-82.29536933339826,-91.14768466669912
2566,48083,Coleman County,Texas,652.6666666666666,160.66666666666666,256830.0,4109.0,7850.0,1401.0,18.0,-58.26336613484211,-79.13168306742105
2567,48085,Collin County,Texas,2070.6748768472908,294.7389162561576,256830.0,4109.0,1158696.0,55552.0,4.8,200.02945091300683,189.52090987635543
2568,48087,Collingsworth County,Texas,714.0,246.0,256830.0,4109.0,2568.0,431.0,16.9,-86.36876351910257,-93.18438175955129
2569,48089,Colorado County,Texas,839.25,255.0,256830.0,4109.0,20754.0,2944.0,14.5,-14.94857771228449,-45.10020037871356
2570,48091,Comal County,Texas,1631.2307692307693,413.61538461538464,256830.0,4109.0,184642.0,13044.0,7.1,141.69583590412805,104.72089405785177
2571,48093,Comanche County,Texas,856.5,410.25,256830.0,4109.0,13878.0,2276.0,16.6,-26.611552766565016,-63.305776383282506
2572,48095,Concho County,Texas,733.0,337.0,256830.0,4109.0,3340.0,466.0,20.2,-82.27983535455805,-91.13991767727902
2573,48097,Cooke County,Texas,1072.7142857142858,246.42857142857142,256830.0,4109.0,43050.0,5277.0,12.5,34.878532113376735,-12.208935062967672
2574,48099,Coryell County,Texas,1149.3125,133.5625,256830.0,4109.0,85057.0,8818.0,12.2,89.62626625983172,33.08494419556635
2575,48101,Cottle County,Texas,264.0,171.0,256830.0,4109.0,1307.0,263.0,20.2,-92.97843478728024,-96.48921739364013
2576,48103,Crane County,Texas,882.0,225.0,256830.0,4109.0,4546.0,506.0,11.4,-75.97643090229306,-87.98821545114652
2577,48105,Crockett County,Texas,558.0,43.0,256830.0,4109.0,2943.0,457.0,15.8,-84.31327259886379,-92.1566362994319
2578,48107,Crosby County,Texas,662.0,156.33333333333334,256830.0,4109.0,4998.0,1084.0,22.0,-73.43338191063843,-86.71669095531922
2579,48109,Culberson County,Texas,1043.0,112.0,256830.0,4109.0,2155.0,432.0,20.1,-88.66003341475073,-94.33001670737536
2580,48111,Dallam County,Texas,972.0,236.0,256830.0,4109.0,7241.0,801.0,11.1,-61.8253469644183,-80.91267348220916
2581,48113,Dallas County,Texas,1652.4950980392157,268.99183006535947,256830.0,4109.0,2600840.0,364132.0,14.2,203.21508288778256,197.18338457596252
2582,48115,Dawson County,Texas,910.75,222.25,256830.0,4109.0,12130.0,2339.0,22.2,-35.94705378889723,-67.97352689444861
2583,48117,Deaf Smith County,Texas,826.5,261.75,256830.0,4109.0,18377.0,3071.0,16.9,-2.7431817379952723,-51.37159086899764
2584,48119,Delta County,Texas,990.0,306.0,256830.0,4109.0,5406.0,888.0,16.6,-71.51300911186739,-85.75650455593369
2585,48121,Denton County,Texas,1962.5593220338983,299.8757062146893,256830.0,4109.0,977281.0,75587.0,7.8,197.00675044972112,180.4195520839635
2586,48123,DeWitt County,Texas,772.8333333333334,213.33333333333334,256830.0,4109.0,19772.0,3599.0,19.8,4.7884039536794125,-47.6057980231603
2587,48125,Dickens County,Texas,758.0,79.0,256830.0,4109.0,1726.0,279.0,16.2,-90.84888195711629,-95.42444097855814
2588,48127,Dimmit County,Texas,914.5,326.0,256830.0,4109.0,8387.0,2057.0,25.1,-55.71649829279453,-77.85824914639727
2589,48129,Donley County,Texas,710.0,166.5,256830.0,4109.0,3339.0,537.0,17.9,-82.27432590855803,-91.13716295427902
2590,48131,Duval County,Texas,745.3333333333334,192.0,256830.0,4109.0,9888.0,2426.0,27.0,-47.5569816624458,-73.7784908312229
2591,48133,Eastland County,Texas,822.4285714285714,228.0,256830.0,4109.0,17944.0,2567.0,14.9,-5.024520537328359,-52.51226026866418
2592,48135,Ector County,Texas,1229.7333333333333,298.6333333333333,256830.0,4109.0,160869.0,25752.0,16.2,127.5580279879112,79.16024586101658
2593,48137,Edwards County,Texas,713.0,234.0,256830.0,4109.0,1422.0,291.0,20.7,-92.45166170492296,-96.22583085246148
2594,48139,Ellis County,Texas,1666.1818181818182,334.1212121212121,256830.0,4109.0,212182.0,18830.0,9.0,153.167222465625,109.61005289191728
2595,48141,El Paso County,Texas,1120.9888268156424,191.56983240223462,256830.0,4109.0,868763.0,179428.0,21.0,194.07219137461445,182.92157339855734
2596,48143,Erath County,Texas,1220.8181818181818,419.8181818181818,256830.0,4109.0,43895.0,5198.0,12.9,37.20763863876449,-10.755284086760906
2597,48145,Falls County,Texas,755.0,291.3333333333333,256830.0,4109.0,17049.0,3247.0,21.4,-9.600335815124938,-54.80016790756247
2598,48147,Fannin County,Texas,1059.888888888889,315.8888888888889,256830.0,4109.0,37125.0,4662.0,13.7,51.45625786886938,-2.3644388859099497
2599,48149,Fayette County,Texas,1105.0,309.85714285714283,256830.0,4109.0,24913.0,2651.0,10.8,1.5423806531596558,-34.558588534027976
2600,48151,Fisher County,Texas,590.5,108.5,256830.0,4109.0,3622.0,612.0,16.9,-80.71078605410779,-90.35539302705389
2601,48153,Floyd County,Texas,629.0,216.5,256830.0,4109.0,5235.0,1106.0,21.3,-72.14919378078463,-86.07459689039231
2602,48155,Foard County,Texas,572.0,104.0,256830.0,4109.0,1057.0,174.0,17.0,-94.36809832295076,-97.18404916147537
2603,48157,Fort Bend County,Texas,1924.0333333333333,392.48333333333335,256830.0,4109.0,889146.0,69965.0,7.9,193.2290384733136,175.55904404253846
2604,48159,Franklin County,Texas,936.0,141.0,256830.0,4109.0,10618.0,1444.0,13.7,-43.9685841311164,-71.9842920655582
2605,48161,Freestone County,Texas,846.1428571428571,274.7142857142857,256830.0,4109.0,19950.0,2874.0,15.7,5.526774317662167,-47.23661284116892
2606,48163,Frio County,Texas,977.4,349.2,256830.0,4109.0,17815.0,3706.0,24.6,-6.0924386359024005,-53.046219317951206
